,vi_tri_xep_hang,nghe_si,ten_bai_hat,vi_tri_cao_nhat,vi_tri_tuan_truoc,so_tuan_tren_bang_xep_hang,luot_nghe,bai_hat_moi,thay_doi_thu_hang,nhom_luot_nghe,do_ben
5094,95,Gunna,fukumean,9,110,44,11105375,False,15,Trung bình,Dài hạn
5095,96,Kendrick Lamar,euphoria,4,120,9,11092395,False,24,Trung bình,Trung hạn
5096,97,"KAROL G, Peso Pluma",QLONA,5,131,46,11067855,False,34,Trung bình,Dài hạn
5097,98,"Charli xcx, Lorde","Girl, so confusing featuring lorde",98,-1,1,11036482,True,-99,Trung bình,Ngắn hạn
5098,99,Glass Animals,Heat Waves,1,81,176,11029691,False,-18,Trung bình,Dài hạn
5099,100,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),100,160,11,11008776,False,60,Trung bình,Trung hạn
5100,101,"French Montana, Swae Lee",Unforgettable,3,113,95,10955369,False,12,Trung bình,Dài hạn
5101,102,Journey,Don't Stop Believin' (2022 Remaster),90,90,17,10853061,False,-12,Trung bình,Dài hạn
5102,103,Lewis Capaldi,Someone You Loved,4,95,285,10849174,False,-8,Trung bình,Dài hạn
5103,104,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,97,146,10771716,False,-7,Trung bình,Dài hạn
5104,105,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,100,120,10744112,False,-5,Trung bình,Dài hạn
5105,106,Coldplay,Viva La Vida,53,117,96,10677801,False,11,Trung bình,Dài hạn
5106,107,Charli xcx,360,107,126,3,10587270,False,19,Trung bình,Ngắn hạn
5107,108,Jung Kook,Standing Next to You,1,75,33,10568438,False,-33,Trung bình,Dài hạn
5108,109,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,86,14,10540515,False,-23,Trung bình,Dài hạn
5109,110,"cassö, RAYE, D-Block Europe",Prada,17,103,45,10517597,False,-7,Trung bình,Dài hạn
5110,111,The Weeknd,Die For You,12,101,124,10509103,False,-10,Trung bình,Dài hạn
5111,112,The Police,Every Breath You Take,77,109,133,10471261,False,-3,Trung bình,Dài hạn
5112,113,Natasha Bedingfield,Unwritten,16,102,24,10449897,False,-11,Trung bình,Dài hạn
5113,114,"Natanael Cano, Oscar Maydon",Madonna,18,79,16,10437278,False,-35,Trung bình,Dài hạn
5114,115,Taylor Swift,Down Bad,2,89,10,10432128,False,-26,Trung bình,Trung hạn
5115,116,Taylor Swift,Guilty as Sin?,14,92,10,10430222,False,-24,Trung bình,Trung hạn
5116,117,Coldplay,A Sky Full of Stars,117,125,8,10426227,False,8,Trung bình,Trung hạn
5117,118,OneRepublic,Counting Stars,86,108,167,10381984,False,-10,Trung bình,Dài hạn
5118,119,"Drake, Wizkid, Kyla",One Dance,12,138,200,10363026,False,19,Trung bình,Dài hạn
5119,120,Frank Ocean,Pink + White,69,115,58,10353550,False,-5,Trung bình,Dài hạn
5120,121,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,121,161,2,10337131,False,40,Trung bình,Ngắn hạn
5121,122,Ruth B.,Dandelions,34,130,147,10268270,False,8,Trung bình,Dài hạn
5122,123,V,Love Me Again,11,122,46,10259344,False,-1,Trung bình,Dài hạn
5123,124,"Bad Bunny, Feid",PERRO NEGRO,4,129,37,10250940,False,5,Trung bình,Dài hạn
5124,125,Dua Lipa,Training Season,15,127,19,10228302,False,2,Trung bình,Dài hạn
5125,126,SZA,Nobody Gets Me,12,85,23,10199941,False,-41,Trung bình,Dài hạn
5126,127,Hotel Ugly,Shut up My Moms Calling,78,78,77,10185818,False,-49,Trung bình,Dài hạn
5127,128,Tyla,Water,12,112,40,10185644,False,-16,Trung bình,Dài hạn
5128,129,Beyoncé,TEXAS HOLD 'EM,2,96,20,10153288,False,-33,Trung bình,Dài hạn
5129,130,Lana Del Rey,Summertime Sadness,83,133,98,10147545,False,3,Trung bình,Dài hạn
5130,131,Plan B,Es un Secreto,129,139,34,10127339,False,8,Trung bình,Dài hạn
5131,132,Linkin Park,In the End,22,114,51,10073374,False,-18,Trung bình,Dài hạn
5132,133,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,106,128,11,10005288,False,-5,Trung bình,Trung hạn
5133,134,Xavi,La Diabla,1,123,29,9994661,False,-11,Trung bình,Dài hạn
5134,135,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),127,147,7,9992971,False,12,Trung bình,Trung hạn
5135,136,"Rihanna, Calvin Harris",We Found Love,59,159,69,9980399,False,23,Trung bình,Dài hạn
5136,137,One Direction,Night Changes,79,107,87,9971645,False,-30,Trung bình,Dài hạn
5137,138,James Arthur,Say You Won't Let Go,7,98,312,9888653,False,-40,Trung bình,Dài hạn
5138,139,KAROL G,AMARGURA,53,193,58,9873712,False,54,Trung bình,Dài hạn
5139,140,Tears For Fears,Everybody Wants To Rule The World,91,150,92,9872540,False,10,Trung bình,Dài hạn
5140,141,Morgan Wallen,Last Night,14,116,70,9831876,False,-25,Trung bình,Dài hạn
5141,142,Arctic Monkeys,505,43,134,129,9819706,False,-8,Trung bình,Dài hạn
5142,143,"Kendrick Lamar, SZA",All The Stars (with SZA),2,169,56,9818214,False,26,Trung bình,Dài hạn
5143,144,Keane,Somewhere Only We Know,80,140,88,9803430,False,-4,Trung bình,Dài hạn
5144,145,The Kid LAROI,NIGHTS LIKE THIS,145,-1,1,9753705,True,-146,Trung bình,Ngắn hạn
5145,146,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),146,185,15,9747370,False,39,Trung bình,Dài hạn
5146,147,Miguel,Sure Thing,14,157,67,9746891,False,10,Trung bình,Dài hạn
5147,148,Jordan Adetunji,KEHLANI,148,-1,1,9724756,True,-149,Trung bình,Ngắn hạn
5148,149,Doja Cat,Paint The Town Red,1,143,47,9676157,False,-6,Trung bình,Dài hạn
5149,150,The Killers,Mr. Brightside,94,145,130,9641559,False,-5,Thấp,Dài hạn
5150,151,Hozier,Take Me To Church,108,121,147,9515920,False,-30,Thấp,Dài hạn
5151,152,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,104,50,9508559,False,-48,Thấp,Dài hạn
5152,153,TV Girl,Lovers Rock,100,164,53,9436712,False,11,Thấp,Dài hạn
5153,154,WALK THE MOON,Shut Up and Dance,154,165,8,9414775,False,11,Thấp,Trung hạn
5154,155,aespa,Supernova,49,124,6,9374381,False,-31,Thấp,Trung hạn
5155,156,Linkin Park,Numb,34,153,26,9313395,False,-3,Thấp,Dài hạn
5156,157,"Kygo, Ava Max",Whatever,91,186,23,9308183,False,29,Thấp,Dài hạn
5157,158,Calvin Harris,Summer,158,200,3,9281722,False,42,Thấp,Ngắn hạn
5158,159,David Kushner,Daylight,5,141,63,9254520,False,-18,Thấp,Dài hạn
5159,160,AC/DC,Highway to Hell,149,149,15,9245187,False,-11,Thấp,Dài hạn
5160,161,The Outfield,Your Love,142,142,9,9232303,False,-19,Thấp,Trung hạn
5161,162,"Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",115,119,6,9207280,False,-43,Thấp,Trung hạn
5162,163,Cigarettes After Sex,Apocalypse,79,156,102,9181837,False,-7,Thấp,Dài hạn
5163,164,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,16,175,42,9168902,False,11,Thấp,Dài hạn
5164,165,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,49,132,6,9164086,False,-33,Thấp,Trung hạn
5165,166,Dua Lipa,Houdini,6,170,33,9158270,False,4,Thấp,Dài hạn
5166,167,"Billie Eilish, Khalid",lovely (with Khalid),24,136,323,9134334,False,-31,Thấp,Dài hạn
5167,168,Jung Kook,Never Let Go,21,66,3,9121355,False,-102,Thấp,Ngắn hạn
5168,169,Imagine Dragons,Believer,16,179,381,9114006,False,10,Thấp,Dài hạn
5169,170,AC/DC,You Shook Me All Night Long,170,192,2,9112819,False,22,Thấp,Ngắn hạn
5170,171,Lithe,Fall Back,76,105,6,9078086,False,-66,Thấp,Trung hạn
5171,172,"Earth, Wind & Fire",September,132,183,14,9074319,False,11,Thấp,Dài hạn
5172,173,"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),173,176,3,9058096,False,3,Thấp,Ngắn hạn
5173,174,Travis Scott,goosebumps,13,173,253,9041391,False,-1,Thấp,Dài hạn
5174,175,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,2,158,20,9038123,False,-17,Thấp,Dài hạn
5175,176,Imagine Dragons,Demons,111,167,83,9002731,False,-9,Thấp,Dài hạn
5176,177,Dominic Fike,Babydoll,158,180,9,8989173,False,3,Thấp,Trung hạn
5177,178,Ariana Grande,intro (end of the world),25,152,16,8972253,False,-26,Thấp,Dài hạn
5178,179,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,4,196,138,8967170,False,17,Thấp,Dài hạn
5179,180,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),12,177,56,8942399,False,-3,Thấp,Dài hạn
5180,181,Eminem,Mockingbird,24,151,85,8924822,False,-30,Thấp,Dài hạn
5181,182,A$AP Rocky,Sundress,161,-1,7,8921463,True,-183,Thấp,Trung hạn
5182,183,Olivia Rodrigo,vampire,1,154,52,8889603,False,-29,Thấp,Dài hạn
5183,184,aespa,Armageddon,78,111,4,8881227,False,-73,Thấp,Ngắn hạn
5184,185,Taylor Swift,Who’s Afraid of Little Old Me?,12,146,10,8875378,False,-39,Thấp,Trung hạn
5185,186,Avicii,Wake Me Up,13,198,99,8830649,False,12,Thấp,Dài hạn
5186,187,TOTO,Hold the Line,187,-1,1,8812670,True,-188,Thấp,Ngắn hạn
5187,188,Dua Lipa,Don't Start Now,2,-1,160,8796980,True,-189,Thấp,Dài hạn
5188,189,"Coolio, L.V.",Gangsta's Paradise,40,190,76,8781979,False,1,Thấp,Dài hạn
5189,190,The White Stripes,Seven Nation Army,146,182,7,8732472,False,-8,Thấp,Trung hạn
5190,191,d4vd,Romantic Homicide,17,155,87,8708881,False,-36,Thấp,Dài hạn
5191,192,Zach Bryan,Something in the Orange,57,178,77,8705896,False,-14,Thấp,Dài hạn
5192,193,Train,"Hey, Soul Sister",193,-1,1,8687655,True,-194,Thấp,Ngắn hạn
5193,194,"Young Miko, Feid",offline,68,199,11,8670857,False,5,Thấp,Trung hạn
5194,195,Gunna,one of wun,56,148,7,8669290,False,-47,Thấp,Trung hạn
5195,196,"Peso Pluma, Neton Vega",LA PATRULLA,196,-1,1,8644987,True,-197,Thấp,Ngắn hạn
5196,197,Maroon 5,Maps,171,-1,17,8640488,True,-198,Thấp,Dài hạn
5197,198,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made of This) - 2005 Remaster,198,-1,1,8599235,True,-199,Thấp,Ngắn hạn
5198,199,"Kendrick Lamar, Jay Rock",Money Trees,62,-1,55,8587996,True,-200,Thấp,Dài hạn
5199,200,Creedence Clearwater Revival,Fortunate Son,158,-1,3,8575740,True,-201,Thấp,Ngắn hạn
5200,1,Sabrina Carpenter,Espresso,1,2,12,63308211,False,1,Rất cao,Trung hạn
5201,2,Sabrina Carpenter,Please Please Please,1,1,4,62589534,False,-1,Rất cao,Ngắn hạn
5202,3,Billie Eilish,BIRDS OF A FEATHER,3,3,7,57453416,False,0,Rất cao,Trung hạn
5203,4,"FloyyMenor, Cris Mj",Gata Only,3,5,21,41273523,False,1,Rất cao,Dài hạn
5204,5,Kendrick Lamar,Not Like Us,2,4,9,39905151,False,-1,Rất cao,Trung hạn
5205,6,Tommy Richman,MILLION DOLLAR BABY,1,6,10,37936404,False,0,Rất cao,Trung hạn
5206,7,Shaboozey,A Bar Song (Tipsy),7,9,12,36905565,False,2,Rất cao,Trung hạn
5207,8,Chappell Roan,"Good Luck, Babe!",8,11,12,35103731,False,3,Rất cao,Trung hạn
5208,9,Benson Boone,Beautiful Things,1,7,24,34879115,False,-2,Rất cao,Dài hạn
5209,10,Hozier,Too Sweet,2,8,15,32274453,False,-2,Rất cao,Dài hạn
5210,11,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),3,10,8,31905194,False,-1,Rất cao,Trung hạn
5211,12,KAROL G,Si Antes Te Hubiera Conocido,12,16,2,31555985,False,4,Rất cao,Ngắn hạn
5212,13,"Jimin, Loco",Smeraldo Garden Marching Band (feat. Loco),13,-1,1,30973712,True,-14,Rất cao,Ngắn hạn
5213,14,LISA,Rockstar,14,-1,1,30595146,True,-15,Rất cao,Ngắn hạn
5214,15,Artemas,i like the way you kiss me,1,13,15,27072579,False,-2,Rất cao,Dài hạn
5215,16,Trueno,REAL GANGSTA LOVE,13,15,5,26441301,False,-1,Rất cao,Trung hạn
5216,17,Eminem,Houdini,2,12,5,25985599,False,-5,Rất cao,Trung hạn
5217,18,Billie Eilish,LUNCH,1,14,7,25111159,False,-4,Rất cao,Trung hạn
5218,19,Teddy Swims,Lose Control,5,18,34,23864326,False,-1,Rất cao,Dài hạn
5219,20,Djo,End of Beginning,3,17,20,23611604,False,-3,Rất cao,Dài hạn
5220,21,Myles Smith,Stargazing,18,21,8,23065612,False,0,Rất cao,Trung hạn
5221,22,Ariana Grande,we can't be friends (wait for your love),1,19,17,22850268,False,-3,Rất cao,Dài hạn
5222,23,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),1,20,11,22493153,False,-3,Rất cao,Trung hạn
5223,24,Harry Styles,As It Was,1,24,118,22050846,False,0,Rất cao,Dài hạn
5224,25,Taylor Swift,Cruel Summer,2,23,74,21488619,False,-2,Rất cao,Dài hạn
5225,26,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,26,39,21194385,False,0,Rất cao,Dài hạn
5226,27,Billie Eilish,CHIHIRO,5,22,7,20701824,False,-5,Rất cao,Trung hạn
5227,28,The Neighbourhood,Sweater Weather,19,30,201,19455863,False,2,Rất cao,Dài hạn
5228,29,"Feid, ATL Jacob",LUNA,9,29,30,19272638,False,0,Rất cao,Dài hạn
5229,30,Dasha,Austin (Boots Stop Workin'),20,27,17,19262836,False,-3,Rất cao,Dài hạn
5230,31,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,14,28,11,18899617,False,-3,Rất cao,Trung hạn
5231,32,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),13,25,6,18568507,False,-7,Rất cao,Trung hạn
5232,33,Mark Ambor,Belong Together,19,31,14,18211765,False,-2,Rất cao,Dài hạn
5233,34,Arctic Monkeys,I Wanna Be Yours,15,33,104,17829854,False,-1,Rất cao,Dài hạn
5234,35,Lord Huron,The Night We Met,28,36,89,17509857,False,1,Rất cao,Dài hạn
5235,36,"David Guetta, OneRepublic",I Don't Wanna Wait,34,34,12,17198457,False,-2,Rất cao,Trung hạn
5236,37,Jimin,Like Crazy,15,44,67,16492940,False,7,Rất cao,Dài hạn
5237,38,Cris Mj,SI NO ES CONTIGO,33,45,6,15844652,False,7,Rất cao,Trung hạn
5238,39,Tommy Richman,DEVIL IS A LIE,39,53,3,15602091,False,14,Rất cao,Ngắn hạn
5239,40,Feid,SORRY 4 THAT MUCH,38,52,4,15445602,False,12,Rất cao,Ngắn hạn
5240,41,Chappell Roan,HOT TO GO!,41,57,3,15354703,False,16,Rất cao,Ngắn hạn
5241,42,Benson Boone,Slow It Down,27,39,15,15244703,False,-3,Rất cao,Dài hạn
5242,43,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,56,51,15162496,False,13,Rất cao,Dài hạn
5243,44,Taylor Swift,I Can Do It With a Broken Heart,5,38,11,15059643,False,-6,Rất cao,Trung hạn
5244,45,SZA,Kill Bill,1,51,82,15048369,False,6,Cao,Dài hạn
5245,46,"Future, Metro Boomin, Kendrick Lamar",Like That,4,41,15,14899920,False,-5,Cao,Dài hạn
5246,47,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,50,42,14861185,False,3,Cao,Dài hạn
5247,48,Coldplay,Yellow,35,35,185,14754519,False,-13,Cao,Dài hạn
5248,49,Sabrina Carpenter,Feather,34,40,31,14660323,False,-9,Cao,Dài hạn
5249,50,Noah Kahan,Stick Season,6,46,39,14503221,False,-4,Cao,Dài hạn
5250,51,Miley Cyrus,Flowers,1,58,77,14410662,False,7,Cao,Dài hạn
5251,52,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,59,71,14276041,False,7,Cao,Dài hạn
5252,53,Coldplay,Viva La Vida,53,106,97,14248742,False,53,Cao,Dài hạn
5253,54,"Luis R Conriquez, Neton Vega",Si No Quieres No,28,48,12,14232766,False,-6,Cao,Trung hạn
5254,55,SZA,Saturn,17,49,19,14122760,False,-6,Cao,Dài hạn
5255,56,Sabrina Carpenter,Nonsense,17,43,76,14058756,False,-13,Cao,Dài hạn
5256,57,The Kid LAROI,NIGHTS LIKE THIS,57,145,2,13934978,False,88,Cao,Ngắn hạn
5257,58,Manuel Turizo,La Bachata,4,63,105,13924525,False,5,Cao,Dài hạn
5258,59,Vance Joy,Riptide,30,42,177,13898790,False,-17,Cao,Dài hạn
5259,60,Tate McRae,greedy,1,54,42,13770129,False,-6,Cao,Dài hạn
5260,61,Bruno Mars,Locked out of Heaven,32,32,108,13739723,False,-29,Cao,Dài hạn
5261,62,CYRIL,Stumblin' In,62,64,15,13602479,False,2,Cao,Dài hạn
5262,63,Tom Odell,Another Love,15,68,169,13302374,False,5,Cao,Dài hạn
5263,64,"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),37,37,2,13279673,False,-27,Cao,Ngắn hạn
5264,65,"The Weeknd, Daft Punk",Starboy,1,72,196,13101334,False,7,Cao,Dài hạn
5265,66,"Myke Towers, Bad Bunny",ADIVINO,20,73,10,12775896,False,7,Cao,Trung hạn
5266,67,Zach Bryan,Pink Skies,21,62,6,12730465,False,-5,Cao,Trung hạn
5267,68,OneRepublic,I Ain't Worried,7,82,109,12614930,False,14,Cao,Dài hạn
5268,69,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,69,121,3,12561021,False,52,Cao,Ngắn hạn
5269,70,Billie Eilish,WILDFLOWER,15,61,7,12542750,False,-9,Cao,Trung hạn
5270,71,ILLIT,Magnetic,11,65,15,12426839,False,-6,Cao,Dài hạn
5271,72,SZA,Snooze,27,70,80,12357842,False,-2,Cao,Dài hạn
5272,73,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,81,45,12308820,False,8,Cao,Dài hạn
5273,74,Richy Mitch & The Coal Miners,Evergreen,40,66,25,12293298,False,-8,Cao,Dài hạn
5274,75,The Weeknd,Blinding Lights,1,76,240,12229937,False,1,Cao,Dài hạn
5275,76,Mitski,My Love Mine All Mine,3,78,41,12066688,False,2,Cao,Dài hạn
5276,77,"The Chainsmokers, Coldplay",Something Just Like This,2,83,214,12000529,False,6,Cao,Dài hạn
5277,78,Jordan Adetunji,KEHLANI,78,148,2,11790451,False,70,Cao,Ngắn hạn
5278,79,Bruno Mars,Just the Way You Are,39,55,78,11786603,False,-24,Cao,Dài hạn
5279,80,The Walters,I Love You So,21,88,112,11739830,False,8,Cao,Dài hạn
5280,81,Michael Marcagi,Scared To Start,25,74,22,11727818,False,-7,Cao,Dài hạn
5281,82,Chappell Roan,Red Wine Supernova,80,80,4,11628147,False,-2,Cao,Ngắn hạn
5282,83,The Kid LAROI,GIRLS,83,-1,1,11590303,True,-84,Cao,Ngắn hạn
5283,84,Eminem,Without Me,31,89,145,11586846,False,5,Cao,Dài hạn
5284,85,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,29,69,12,11572404,False,-16,Cao,Trung hạn
5285,86,Tinashe,Nasty,80,85,4,11512424,False,-1,Cao,Ngắn hạn
5286,87,"David Guetta, Bebe Rexha",I'm Good (Blue),2,91,97,11442043,False,4,Cao,Dài hạn
5287,88,Jung Kook,Standing Next to You,1,108,34,11342020,False,20,Cao,Dài hạn
5288,89,V,Love Me Again,11,123,47,11335642,False,34,Cao,Dài hạn
5289,90,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,104,147,11334406,False,14,Cao,Dài hạn
5290,91,Natasha Bedingfield,Unwritten,16,113,25,11321510,False,22,Cao,Dài hạn
5291,92,Creedence Clearwater Revival,Have You Ever Seen The Rain,82,90,46,11303869,False,-2,Cao,Dài hạn
5292,93,The Goo Goo Dolls,Iris,88,93,44,11128707,False,0,Trung bình,Dài hạn
5293,94,"French Montana, Swae Lee",Unforgettable,3,101,96,11109866,False,7,Trung bình,Dài hạn
5294,95,Coldplay,A Sky Full of Stars,95,117,9,11108259,False,22,Trung bình,Trung hạn
5295,96,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,94,291,11103330,False,-2,Trung bình,Dài hạn
5296,97,"KAROL G, Peso Pluma",QLONA,5,97,47,11099427,False,0,Trung bình,Dài hạn
5297,98,Gunna,fukumean,9,95,45,11096094,False,-3,Trung bình,Dài hạn
5298,99,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),99,100,12,11071838,False,1,Trung bình,Trung hạn
5299,100,Journey,Don't Stop Believin' (2022 Remaster),90,102,18,11040138,False,2,Trung bình,Dài hạn
5300,101,Billie Eilish,BLUE,17,77,7,11011018,False,-24,Trung bình,Trung hạn
5301,102,One Direction,Night Changes,79,137,88,11008341,False,35,Trung bình,Dài hạn
5302,103,Harry Styles,Watermelon Sugar,4,87,221,10986806,False,-16,Trung bình,Dài hạn
5303,104,Ariana Grande,the boy is mine,11,60,13,10977332,False,-44,Trung bình,Dài hạn
5304,105,Billie Eilish,L’AMOUR DE MA VIE,19,79,7,10893895,False,-26,Trung bình,Trung hạn
5305,106,Gracie Abrams,Close To You,60,67,4,10838047,False,-39,Trung bình,Ngắn hạn
5306,107,Lewis Capaldi,Someone You Loved,4,103,286,10807146,False,-4,Trung bình,Dài hạn
5307,108,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),108,-1,1,10781968,True,-109,Trung bình,Ngắn hạn
5308,109,Plan B,Es un Secreto,109,131,35,10750160,False,22,Trung bình,Dài hạn
5309,110,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,105,121,10689245,False,-5,Trung bình,Dài hạn
5310,111,a-ha,Take on Me,83,-1,38,10683956,True,-112,Trung bình,Dài hạn
5311,112,"Don Omar, Lucenzo",Danza Kuduro,91,92,41,10677639,False,-20,Trung bình,Dài hạn
5312,113,James Arthur,Say You Won't Let Go,7,138,313,10660609,False,25,Trung bình,Dài hạn
5313,114,The Police,Every Breath You Take,77,112,134,10646796,False,-2,Trung bình,Dài hạn
5314,115,Hotel Ugly,Shut up My Moms Calling,78,127,78,10640082,False,12,Trung bình,Dài hạn
5315,116,Linkin Park,In the End,22,132,52,10625616,False,16,Trung bình,Dài hạn
5316,117,The Weeknd,Die For You,12,111,125,10599883,False,-6,Trung bình,Dài hạn
5317,118,Lana Del Rey,Summertime Sadness,83,130,99,10583811,False,12,Trung bình,Dài hạn
5318,119,SZA,Nobody Gets Me,12,126,24,10522387,False,7,Trung bình,Dài hạn
5319,120,Glass Animals,Heat Waves,1,99,177,10482486,False,-21,Trung bình,Dài hạn
5320,121,"Drake, Wizkid, Kyla",One Dance,12,119,201,10471869,False,-2,Trung bình,Dài hạn
5321,122,OneRepublic,Counting Stars,86,118,168,10456373,False,-4,Trung bình,Dài hạn
5322,123,"Oscar Maydon, Junior H",Volver Al Futuro,44,71,5,10440490,False,-52,Trung bình,Trung hạn
5323,124,Dua Lipa,Training Season,15,125,20,10428587,False,1,Trung bình,Dài hạn
5324,125,Frank Ocean,Pink + White,69,120,59,10422863,False,-5,Trung bình,Dài hạn
5325,126,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,109,15,10412410,False,-17,Trung bình,Dài hạn
5326,127,Charli xcx,360,107,107,4,10283723,False,-20,Trung bình,Ngắn hạn
5327,128,"Bad Bunny, Feid",PERRO NEGRO,4,124,38,10269516,False,-4,Trung bình,Dài hạn
5328,129,"Rihanna, Calvin Harris",We Found Love,59,136,70,10096453,False,7,Trung bình,Dài hạn
5329,130,"Blessd, Ovy On The Drums",Mírame,130,-1,1,10088687,True,-131,Trung bình,Ngắn hạn
5330,131,"Gracie Abrams, Taylor Swift",us. (feat. Taylor Swift),47,47,2,10065155,False,-84,Trung bình,Ngắn hạn
5331,132,Miguel,Sure Thing,14,147,68,10008065,False,15,Trung bình,Dài hạn
5332,133,"Mustard, Travis Scott",Parking Lot,75,75,2,9972592,False,-58,Trung bình,Ngắn hạn
5333,134,KAROL G,AMARGURA,53,139,59,9925083,False,5,Trung bình,Dài hạn
